day_type,time_per_hour,code_x,Distance_x,TOTAL_VOLUME,station_id,Direction,StopSequence
WEEKENDS/HOLIDAY,8,93099,0.5,207,S212,1,22
WEEKENDS/HOLIDAY,8,93089,0.3,276,S212,1,23
WEEKENDS/HOLIDAY,8,93079,0.3,322,S212,1,24
WEEKENDS/HOLIDAY,8,93069,0.4,403,S113,1,25
WEEKENDS/HOLIDAY,8,93059,0.3,158,S113,1,26
WEEKENDS/HOLIDAY,8,92159,0.3,323,S113,1,27
WEEKENDS/HOLIDAY,8,92149,0.3,391,S113,1,28
WEEKENDS/HOLIDAY,8,92139,0.5,231,S113,1,29
WEEKENDS/HOLIDAY,8,92129,0.5,814,S113,1,30
WEEKENDS/HOLIDAY,8,92119,0.2,828,S113,1,31
WEEKENDS/HOLIDAY,8,92109,0.3,87,S113,1,32
WEEKENDS/HOLIDAY,8,92099,0.5,493,S78,1,33
WEEKENDS/HOLIDAY,8,92161,0.4,357,S78,1,34
WEEKENDS/HOLIDAY,8,82071,0.8,443,S78,1,35
WEEKENDS/HOLIDAY,8,81199,0.3,48,S78,1,36
WEEKENDS/HOLIDAY,8,81189,0.5,1102,S78,1,37
WEEKENDS/HOLIDAY,8,81179,0.6,361,S78,1,38
WEEKENDS/HOLIDAY,8,80141,0.7,304,S214,1,39
WEEKENDS/HOLIDAY,8,80219,1.4,68,S119,1,40
WEEKENDS/HOLIDAY,8,80169,0.7,238,S119,1,41
WEEKENDS/HOLIDAY,8,80159,0.5,356,S119,1,42
WEEKENDS/HOLIDAY,8,5649,0.3,101,S222,1,48
WEEKENDS/HOLIDAY,8,14061,0.5,135,S222,1,49
WEEKENDS/HOLIDAY,8,14071,0.4,25,S222,1,50
WEEKENDS/HOLIDAY,8,14081,0.4,6,S222,1,51
WEEKENDS/HOLIDAY,8,14121,0.4,493,S226,1,54
WEEKENDS/HOLIDAY,8,14131,0.5,242,S226,1,55
WEEKENDS/HOLIDAY,8,14151,0.4,274,S226,1,56
WEEKENDS/HOLIDAY,8,14161,0.4,642,S226,1,57
WEEKENDS/HOLIDAY,8,14171,0.7,69,S226,1,58
WEEKENDS/HOLIDAY,8,15141,0.3,116,S226,1,59
WEEKENDS/HOLIDAY,8,15151,0.2,101,S226,1,60
WEEKENDS/HOLIDAY,8,15161,0.5,143,S226,1,61
WEEKENDS/HOLIDAY,8,15191,0.3,313,S226,1,62
WEEKENDS/HOLIDAY,8,15201,0.6,44,S226,1,63
WEEKENDS/HOLIDAY,8,15221,0.3,269,S71,1,64
WEEKENDS/HOLIDAY,8,16201,0.3,45,S71,1,65
WEEKENDS/HOLIDAY,8,16011,0.5,688,S71,1,66
WEEKENDS/HOLIDAY,8,16021,0.3,18,S71,1,67
WEEKENDS/HOLIDAY,8,16031,0.2,162,S71,1,68
WEEKENDS/HOLIDAY,8,16041,0.3,150,S71,1,69
WEEKENDS/HOLIDAY,8,16051,0.2,84,S203,1,70
WEEKENDS/HOLIDAY,8,16061,0.2,274,S203,1,71
WEEKENDS/HOLIDAY,8,16071,0.3,43,S203,1,72
WEEKENDS/HOLIDAY,8,16081,0.5,179,S203,1,73
WEEKENDS/HOLIDAY,8,16009,0.4,209,S203,2,1
WEEKENDS/HOLIDAY,8,16089,0.3,166,S203,2,2
WEEKENDS/HOLIDAY,8,16079,0.3,102,S203,2,3
WEEKENDS/HOLIDAY,8,16069,0.3,274,S203,2,4
WEEKENDS/HOLIDAY,8,16059,0.2,94,S203,2,5
WEEKENDS/HOLIDAY,8,16049,0.2,150,S71,2,6
WEEKENDS/HOLIDAY,8,16039,0.3,105,S71,2,7
WEEKENDS/HOLIDAY,8,16029,0.5,28,S71,2,8
WEEKENDS/HOLIDAY,8,16019,0.2,712,S71,2,9
WEEKENDS/HOLIDAY,8,16209,0.3,51,S71,2,10
WEEKENDS/HOLIDAY,8,15229,0.2,325,S71,2,11
WEEKENDS/HOLIDAY,8,15219,0.4,161,S71,2,12
WEEKENDS/HOLIDAY,8,15209,0.3,195,S226,2,13
WEEKENDS/HOLIDAY,8,15199,0.5,283,S226,2,14
WEEKENDS/HOLIDAY,8,15169,0.2,106,S226,2,15
WEEKENDS/HOLIDAY,8,15159,0.3,52,S226,2,16
WEEKENDS/HOLIDAY,8,15149,0.4,96,S226,2,17
WEEKENDS/HOLIDAY,8,14189,0.3,108,S226,2,18
WEEKENDS/HOLIDAY,8,14179,0.4,139,S226,2,19
WEEKENDS/HOLIDAY,8,14169,0.5,1033,S226,2,20
WEEKENDS/HOLIDAY,8,14159,0.4,877,S226,2,21
WEEKENDS/HOLIDAY,8,14139,0.5,406,S226,2,22
WEEKENDS/HOLIDAY,8,14089,0.8,15,S222,2,26
WEEKENDS/HOLIDAY,8,14069,0.6,54,S222,2,27
WEEKENDS/HOLIDAY,8,5641,0.4,200,S222,2,28
WEEKENDS/HOLIDAY,8,80151,0.7,96,S119,2,35
WEEKENDS/HOLIDAY,8,80161,1.6,112,S119,2,36
WEEKENDS/HOLIDAY,8,80211,0.6,59,S119,2,37
WEEKENDS/HOLIDAY,8,80149,0.6,245,S214,2,38
WEEKENDS/HOLIDAY,8,81171,0.5,856,S78,2,39
WEEKENDS/HOLIDAY,8,81181,0.4,1761,S78,2,40
WEEKENDS/HOLIDAY,8,81191,0.5,37,S78,2,41
WEEKENDS/HOLIDAY,8,82079,0.5,417,S78,2,42
WEEKENDS/HOLIDAY,8,92169,0.5,478,S78,2,43
WEEKENDS/HOLIDAY,8,92091,0.3,109,S78,2,44
WEEKENDS/HOLIDAY,8,92101,0.2,358,S113,2,45
WEEKENDS/HOLIDAY,8,92111,0.5,936,S113,2,46
WEEKENDS/HOLIDAY,8,92121,0.5,422,S113,2,47
WEEKENDS/HOLIDAY,8,92131,0.4,119,S113,2,48
WEEKENDS/HOLIDAY,8,92141,0.2,99,S113,2,49
WEEKENDS/HOLIDAY,8,92151,0.3,173,S113,2,50
WEEKENDS/HOLIDAY,8,93051,0.4,142,S113,2,51
WEEKENDS/HOLIDAY,8,93061,0.4,303,S113,2,52
WEEKENDS/HOLIDAY,8,93071,0.4,296,S212,2,53
WEEKENDS/HOLIDAY,8,93081,0.3,126,S212,2,54
WEEKENDS/HOLIDAY,8,93091,0.4,119,S212,2,55
WEEKENDS/HOLIDAY,8,94011,0.4,92,S212,2,56
WEEKENDS/HOLIDAY,8,94021,0.3,254,S212,2,57
WEEKENDS/HOLIDAY,8,94031,0.4,229,S212,2,58
WEEKENDS/HOLIDAY,8,94041,0.4,72,S212,2,59
WEEKENDS/HOLIDAY,8,94051,0.5,274,S212,2,60
WEEKENDS/HOLIDAY,8,94061,0.5,149,S207,2,61
WEEKENDS/HOLIDAY,8,94071,0.4,90,S207,2,62
WEEKENDS/HOLIDAY,8,85021,0.4,364,S207,2,63
WEEKENDS/HOLIDAY,8,85031,0.2,149,S207,2,64
WEEKENDS/HOLIDAY,8,85041,0.4,132,S207,2,65
WEEKENDS/HOLIDAY,8,85051,0.3,71,S207,2,66
WEEKENDS/HOLIDAY,8,85061,0.2,374,S84,2,67
WEEKENDS/HOLIDAY,8,85081,0.3,100,S84,2,68
WEEKENDS/HOLIDAY,8,85071,0.4,391,S84,2,69
WEEKENDS/HOLIDAY,8,96101,0.4,244,S84,2,70
WEEKENDS/HOLIDAY,8,96281,1.3,530,S84,2,71
WEEKENDS/HOLIDAY,8,76061,0.5,983,S84,2,72
WEEKENDS/HOLIDAY,8,76051,0.6,1648,S84,2,73
WEEKENDS/HOLIDAY,9,75009,0.6,18819,S84,1,1
WEEKENDS/HOLIDAY,9,76059,0.5,874,S84,1,2
WEEKENDS/HOLIDAY,9,76069,1.2,1635,S84,1,3
WEEKENDS/HOLIDAY,9,96289,0.4,679,S84,1,4
WEEKENDS/HOLIDAY,9,96109,0.6,486,S84,1,5
WEEKENDS/HOLIDAY,9,85079,0.2,126,S84,1,6
WEEKENDS/HOLIDAY,9,85089,0.3,126,S84,1,7
WEEKENDS/HOLIDAY,9,85069,0.3,594,S84,1,8
WEEKENDS/HOLIDAY,9,85059,0.4,122,S207,1,9
WEEKENDS/HOLIDAY,9,85049,0.3,404,S207,1,10
WEEKENDS/HOLIDAY,9,85039,0.2,93,S207,1,11
WEEKENDS/HOLIDAY,9,85029,0.2,135,S207,1,12
WEEKENDS/HOLIDAY,9,85019,0.3,303,S207,1,13
WEEKENDS/HOLIDAY,9,94079,0.6,125,S207,1,14
WEEKENDS/HOLIDAY,9,94069,0.3,100,S207,1,15
WEEKENDS/HOLIDAY,9,94059,0.4,452,S212,1,16
WEEKENDS/HOLIDAY,9,94049,0.2,163,S212,1,17
WEEKENDS/HOLIDAY,9,94089,0.3,172,S212,1,18
WEEKENDS/HOLIDAY,9,94039,0.4,953,S212,1,19
WEEKENDS/HOLIDAY,9,94029,0.2,320,S212,1,20
WEEKENDS/HOLIDAY,9,94019,0.4,399,S212,1,21
WEEKENDS/HOLIDAY,9,93099,0.5,206,S212,1,22
WEEKENDS/HOLIDAY,9,93089,0.3,358,S212,1,23
WEEKENDS/HOLIDAY,9,93079,0.3,390,S212,1,24
WEEKENDS/HOLIDAY,9,93069,0.4,433,S113,1,25
WEEKENDS/HOLIDAY,9,93059,0.3,211,S113,1,26
WEEKENDS/HOLIDAY,9,92159,0.3,512,S113,1,27
WEEKENDS/HOLIDAY,9,92149,0.3,440,S113,1,28
WEEKENDS/HOLIDAY,9,92139,0.5,389,S113,1,29
WEEKENDS/HOLIDAY,9,92129,0.5,1543,S113,1,30
WEEKENDS/HOLIDAY,9,92119,0.2,1040,S113,1,31
WEEKENDS/HOLIDAY,9,92109,0.3,149,S113,1,32
WEEKENDS/HOLIDAY,9,92099,0.5,571,S78,1,33
WEEKENDS/HOLIDAY,9,92161,0.4,509,S78,1,34
WEEKENDS/HOLIDAY,9,82071,0.8,616,S78,1,35
WEEKENDS/HOLIDAY,9,81199,0.3,65,S78,1,36
WEEKENDS/HOLIDAY,9,81189,0.5,1384,S78,1,37
WEEKENDS/HOLIDAY,9,81179,0.6,494,S78,1,38
WEEKENDS/HOLIDAY,9,80141,0.7,339,S214,1,39
WEEKENDS/HOLIDAY,9,80219,1.4,129,S119,1,40
WEEKENDS/HOLIDAY,9,80169,0.7,315,S119,1,41
WEEKENDS/HOLIDAY,9,80159,0.5,656,S119,1,42
WEEKENDS/HOLIDAY,9,5649,0.3,138,S222,1,48
WEEKENDS/HOLIDAY,9,14061,0.5,121,S222,1,49
WEEKENDS/HOLIDAY,9,14071,0.4,35,S222,1,50
WEEKENDS/HOLIDAY,9,14081,0.4,8,S222,1,51
WEEKENDS/HOLIDAY,9,14121,0.4,443,S226,1,54
WEEKENDS/HOLIDAY,9,14131,0.5,317,S226,1,55
WEEKENDS/HOLIDAY,9,14151,0.4,233,S226,1,56
WEEKENDS/HOLIDAY,9,14161,0.4,632,S226,1,57
WEEKENDS/HOLIDAY,9,14171,0.7,78,S226,1,58
WEEKENDS/HOLIDAY,9,15141,0.3,105,S226,1,59
WEEKENDS/HOLIDAY,9,15151,0.2,129,S226,1,60
WEEKENDS/HOLIDAY,9,15161,0.5,120,S226,1,61
WEEKENDS/HOLIDAY,9,15191,0.3,340,S226,1,62
WEEKENDS/HOLIDAY,9,15201,0.6,48,S226,1,63
WEEKENDS/HOLIDAY,9,15221,0.3,333,S71,1,64
WEEKENDS/HOLIDAY,9,16201,0.3,77,S71,1,65
WEEKENDS/HOLIDAY,9,16011,0.5,533,S71,1,66
WEEKENDS/HOLIDAY,9,16021,0.3,37,S71,1,67
WEEKENDS/HOLIDAY,9,16031,0.2,166,S71,1,68
WEEKENDS/HOLIDAY,9,16041,0.3,170,S71,1,69
WEEKENDS/HOLIDAY,9,16051,0.2,91,S203,1,70
WEEKENDS/HOLIDAY,9,16061,0.2,266,S203,1,71
WEEKENDS/HOLIDAY,9,16071,0.3,81,S203,1,72
WEEKENDS/HOLIDAY,9,16081,0.5,217,S203,1,73
WEEKENDS/HOLIDAY,9,16009,0.4,279,S203,2,1
WEEKENDS/HOLIDAY,9,16089,0.3,241,S203,2,2
WEEKENDS/HOLIDAY,9,16079,0.3,104,S203,2,3
WEEKENDS/HOLIDAY,9,16069,0.3,393,S203,2,4
WEEKENDS/HOLIDAY,9,16059,0.2,125,S203,2,5
WEEKENDS/HOLIDAY,9,16049,0.2,164,S71,2,6
WEEKENDS/HOLIDAY,9,16039,0.3,94,S71,2,7
WEEKENDS/HOLIDAY,9,16029,0.5,25,S71,2,8
WEEKENDS/HOLIDAY,9,16019,0.2,900,S71,2,9
WEEKENDS/HOLIDAY,9,16209,0.3,60,S71,2,10
WEEKENDS/HOLIDAY,9,15229,0.2,354,S71,2,11
WEEKENDS/HOLIDAY,9,15219,0.4,149,S71,2,12
WEEKENDS/HOLIDAY,9,15209,0.3,142,S226,2,13
WEEKENDS/HOLIDAY,9,15199,0.5,194,S226,2,14
WEEKENDS/HOLIDAY,9,15169,0.2,137,S226,2,15
WEEKENDS/HOLIDAY,9,15159,0.3,47,S226,2,16
WEEKENDS/HOLIDAY,9,15149,0.4,108,S226,2,17
WEEKENDS/HOLIDAY,9,14189,0.3,82,S226,2,18
WEEKENDS/HOLIDAY,9,14179,0.4,125,S226,2,19
WEEKENDS/HOLIDAY,9,14169,0.5,1162,S226,2,20
WEEKENDS/HOLIDAY,9,14159,0.4,710,S226,2,21
WEEKENDS/HOLIDAY,9,14139,0.5,423,S226,2,22
WEEKENDS/HOLIDAY,9,14089,0.8,3,S222,2,26
WEEKENDS/HOLIDAY,9,14069,0.6,64,S222,2,27
WEEKENDS/HOLIDAY,9,5641,0.4,263,S222,2,28
WEEKENDS/HOLIDAY,9,80151,0.7,166,S119,2,35
WEEKENDS/HOLIDAY,9,80161,1.6,163,S119,2,36
WEEKENDS/HOLIDAY,9,80211,0.6,81,S119,2,37
WEEKENDS/HOLIDAY,9,80149,0.6,309,S214,2,38
WEEKENDS/HOLIDAY,9,81171,0.5,845,S78,2,39
WEEKENDS/HOLIDAY,9,81181,0.4,2078,S78,2,40
WEEKENDS/HOLIDAY,9,81191,0.5,34,S78,2,41
WEEKENDS/HOLIDAY,9,82079,0.5,528,S78,2,42
WEEKENDS/HOLIDAY,9,92169,0.5,465,S78,2,43
WEEKENDS/HOLIDAY,9,92091,0.3,132,S78,2,44
WEEKENDS/HOLIDAY,9,92101,0.2,670,S113,2,45
WEEKENDS/HOLIDAY,9,92111,0.5,1357,S113,2,46
WEEKENDS/HOLIDAY,9,92121,0.5,710,S113,2,47
WEEKENDS/HOLIDAY,9,92131,0.4,161,S113,2,48
WEEKENDS/HOLIDAY,9,92141,0.2,162,S113,2,49
WEEKENDS/HOLIDAY,9,92151,0.3,372,S113,2,50
WEEKENDS/HOLIDAY,9,93051,0.4,114,S113,2,51
WEEKENDS/HOLIDAY,9,93061,0.4,384,S113,2,52
WEEKENDS/HOLIDAY,9,93071,0.4,329,S212,2,53
WEEKENDS/HOLIDAY,9,93081,0.3,189,S212,2,54
WEEKENDS/HOLIDAY,9,93091,0.4,147,S212,2,55
WEEKENDS/HOLIDAY,9,94011,0.4,142,S212,2,56
WEEKENDS/HOLIDAY,9,94021,0.3,231,S212,2,57
WEEKENDS/HOLIDAY,9,94031,0.4,307,S212,2,58
WEEKENDS/HOLIDAY,9,94041,0.4,80,S212,2,59
WEEKENDS/HOLIDAY,9,94051,0.5,359,S212,2,60
WEEKENDS/HOLIDAY,9,94061,0.5,107,S207,2,61
WEEKENDS/HOLIDAY,9,94071,0.4,160,S207,2,62
WEEKENDS/HOLIDAY,9,85021,0.4,554,S207,2,63
WEEKENDS/HOLIDAY,9,85031,0.2,217,S207,2,64
WEEKENDS/HOLIDAY,9,85041,0.4,286,S207,2,65
WEEKENDS/HOLIDAY,9,85051,0.3,66,S207,2,66
WEEKENDS/HOLIDAY,9,85061,0.2,620,S84,2,67
WEEKENDS/HOLIDAY,9,85081,0.3,83,S84,2,68
WEEKENDS/HOLIDAY,9,85071,0.4,277,S84,2,69
WEEKENDS/HOLIDAY,9,96101,0.4,304,S84,2,70
WEEKENDS/HOLIDAY,9,96281,1.3,245,S84,2,71
WEEKENDS/HOLIDAY,9,76061,0.5,1040,S84,2,72
WEEKENDS/HOLIDAY,9,76051,0.6,2016,S84,2,73
WEEKENDS/HOLIDAY,10,75009,0.6,22363,S84,1,1
WEEKENDS/HOLIDAY,10,76059,0.5,1236,S84,1,2
WEEKENDS/HOLIDAY,10,76069,1.2,1641,S84,1,3
WEEKENDS/HOLIDAY,10,96289,0.4,702,S84,1,4
WEEKENDS/HOLIDAY,10,96109,0.6,364,S84,1,5
WEEKENDS/HOLIDAY,10,85079,0.2,144,S84,1,6
WEEKENDS/HOLIDAY,10,85089,0.3,120,S84,1,7
WEEKENDS/HOLIDAY,10,85069,0.3,597,S84,1,8
WEEKENDS/HOLIDAY,10,85059,0.4,126,S207,1,9
WEEKENDS/HOLIDAY,10,85049,0.3,537,S207,1,10
WEEKENDS/HOLIDAY,10,85039,0.2,143,S207,1,11
WEEKENDS/HOLIDAY,10,85029,0.2,187,S207,1,12
WEEKENDS/HOLIDAY,10,85019,0.3,313,S207,1,13
WEEKENDS/HOLIDAY,10,94079,0.6,27,S207,1,14
WEEKENDS/HOLIDAY,10,94069,0.3,162,S207,1,15
WEEKENDS/HOLIDAY,10,94059,0.4,394,S212,1,16
WEEKENDS/HOLIDAY,10,94049,0.2,169,S212,1,17
WEEKENDS/HOLIDAY,10,94089,0.3,177,S212,1,18
WEEKENDS/HOLIDAY,10,94039,0.4,1079,S212,1,19
WEEKENDS/HOLIDAY,10,94029,0.2,330,S212,1,20
WEEKENDS/HOLIDAY,10,94019,0.4,423,S212,1,21
WEEKENDS/HOLIDAY,10,93099,0.5,308,S212,1,22
WEEKENDS/HOLIDAY,10,93089,0.3,353,S212,1,23
WEEKENDS/HOLIDAY,10,93079,0.3,397,S212,1,24
WEEKENDS/HOLIDAY,10,93069,0.4,421,S113,1,25
WEEKENDS/HOLIDAY,10,93059,0.3,222,S113,1,26
WEEKENDS/HOLIDAY,10,92159,0.3,524,S113,1,27
WEEKENDS/HOLIDAY,10,92149,0.3,390,S113,1,28
WEEKENDS/HOLIDAY,10,92139,0.5,333,S113,1,29
WEEKENDS/HOLIDAY,10,92129,0.5,1097,S113,1,30
WEEKENDS/HOLIDAY,10,92119,0.2,1146,S113,1,31
WEEKENDS/HOLIDAY,10,92109,0.3,188,S113,1,32
WEEKENDS/HOLIDAY,10,92099,0.5,670,S78,1,33
WEEKENDS/HOLIDAY,10,92161,0.4,649,S78,1,34
WEEKENDS/HOLIDAY,10,82071,0.8,578,S78,1,35
WEEKENDS/HOLIDAY,10,81199,0.3,129,S78,1,36
WEEKENDS/HOLIDAY,10,81189,0.5,1576,S78,1,37
WEEKENDS/HOLIDAY,10,81179,0.6,589,S78,1,38
WEEKENDS/HOLIDAY,10,80141,0.7,388,S214,1,39
WEEKENDS/HOLIDAY,10,80219,1.4,95,S119,1,40
WEEKENDS/HOLIDAY,10,80169,0.7,343,S119,1,41
WEEKENDS/HOLIDAY,10,80159,0.5,730,S119,1,42
WEEKENDS/HOLIDAY,10,5649,0.3,147,S222,1,48
WEEKENDS/HOLIDAY,10,14061,0.5,53,S222,1,49
WEEKENDS/HOLIDAY,10,14071,0.4,14,S222,1,50
WEEKENDS/HOLIDAY,10,14081,0.4,25,S222,1,51
WEEKENDS/HOLIDAY,10,14121,0.4,555,S226,1,54
WEEKENDS/HOLIDAY,10,14131,0.5,346,S226,1,55
WEEKENDS/HOLIDAY,10,14151,0.4,435,S226,1,56
WEEKENDS/HOLIDAY,10,14161,0.4,621,S226,1,57
WEEKENDS/HOLIDAY,10,14171,0.7,87,S226,1,58
WEEKENDS/HOLIDAY,10,15141,0.3,97,S226,1,59
WEEKENDS/HOLIDAY,10,15151,0.2,86,S226,1,60
WEEKENDS/HOLIDAY,10,15161,0.5,151,S226,1,61
WEEKENDS/HOLIDAY,10,15191,0.3,336,S226,1,62
WEEKENDS/HOLIDAY,10,15201,0.6,55,S226,1,63
WEEKENDS/HOLIDAY,10,15221,0.3,464,S71,1,64
WEEKENDS/HOLIDAY,10,16201,0.3,71,S71,1,65
WEEKENDS/HOLIDAY,10,16011,0.5,609,S71,1,66
WEEKENDS/HOLIDAY,10,16021,0.3,25,S71,1,67
WEEKENDS/HOLIDAY,10,16031,0.2,161,S71,1,68
WEEKENDS/HOLIDAY,10,16041,0.3,208,S71,1,69
WEEKENDS/HOLIDAY,10,16051,0.2,113,S203,1,70
WEEKENDS/HOLIDAY,10,16061,0.2,281,S203,1,71
WEEKENDS/HOLIDAY,10,16071,0.3,63,S203,1,72
WEEKENDS/HOLIDAY,10,16081,0.5,299,S203,1,73
WEEKENDS/HOLIDAY,10,16009,0.4,255,S203,2,1
WEEKENDS/HOLIDAY,10,16089,0.3,285,S203,2,2
WEEKENDS/HOLIDAY,10,16079,0.3,129,S203,2,3
WEEKENDS/HOLIDAY,10,16069,0.3,314,S203,2,4
WEEKENDS/HOLIDAY,10,16059,0.2,165,S203,2,5
WEEKENDS/HOLIDAY,10,16049,0.2,260,S71,2,6
WEEKENDS/HOLIDAY,10,16039,0.3,148,S71,2,7
WEEKENDS/HOLIDAY,10,16029,0.5,45,S71,2,8
WEEKENDS/HOLIDAY,10,16019,0.2,1208,S71,2,9
WEEKENDS/HOLIDAY,10,16209,0.3,97,S71,2,10
WEEKENDS/HOLIDAY,10,15229,0.2,489,S71,2,11
WEEKENDS/HOLIDAY,10,15219,0.4,168,S71,2,12
WEEKENDS/HOLIDAY,10,15209,0.3,223,S226,2,13
WEEKENDS/HOLIDAY,10,15199,0.5,266,S226,2,14
WEEKENDS/HOLIDAY,10,15169,0.2,176,S226,2,15
WEEKENDS/HOLIDAY,10,15159,0.3,82,S226,2,16
WEEKENDS/HOLIDAY,10,15149,0.4,113,S226,2,17
WEEKENDS/HOLIDAY,10,14189,0.3,116,S226,2,18
WEEKENDS/HOLIDAY,10,14179,0.4,188,S226,2,19
WEEKENDS/HOLIDAY,10,14169,0.5,1340,S226,2,20
WEEKENDS/HOLIDAY,10,14159,0.4,1005,S226,2,21
WEEKENDS/HOLIDAY,10,14139,0.5,575,S226,2,22
WEEKENDS/HOLIDAY,10,14089,0.8,17,S222,2,26
WEEKENDS/HOLIDAY,10,14069,0.6,44,S222,2,27
WEEKENDS/HOLIDAY,10,5641,0.4,239,S222,2,28
WEEKENDS/HOLIDAY,10,80151,0.7,223,S119,2,35
WEEKENDS/HOLIDAY,10,80161,1.6,216,S119,2,36
WEEKENDS/HOLIDAY,10,80211,0.6,93,S119,2,37
WEEKENDS/HOLIDAY,10,80149,0.6,265,S214,2,38
WEEKENDS/HOLIDAY,10,81171,0.5,1044,S78,2,39
WEEKENDS/HOLIDAY,10,81181,0.4,2168,S78,2,40
WEEKENDS/HOLIDAY,10,81191,0.5,49,S78,2,41
WEEKENDS/HOLIDAY,10,82079,0.5,572,S78,2,42
WEEKENDS/HOLIDAY,10,92169,0.5,464,S78,2,43
WEEKENDS/HOLIDAY,10,92091,0.3,129,S78,2,44
WEEKENDS/HOLIDAY,10,92101,0.2,917,S113,2,45
WEEKENDS/HOLIDAY,10,92111,0.5,1368,S113,2,46
WEEKENDS/HOLIDAY,10,92121,0.5,723,S113,2,47
WEEKENDS/HOLIDAY,10,92131,0.4,249,S113,2,48
WEEKENDS/HOLIDAY,10,92141,0.2,169,S113,2,49
WEEKENDS/HOLIDAY,10,92151,0.3,316,S113,2,50
WEEKENDS/HOLIDAY,10,93051,0.4,147,S113,2,51
WEEKENDS/HOLIDAY,10,93061,0.4,455,S113,2,52
WEEKENDS/HOLIDAY,10,93071,0.4,405,S212,2,53
WEEKENDS/HOLIDAY,10,93081,0.3,195,S212,2,54
WEEKENDS/HOLIDAY,10,93091,0.4,208,S212,2,55
WEEKENDS/HOLIDAY,10,94011,0.4,182,S212,2,56
WEEKENDS/HOLIDAY,10,94021,0.3,308,S212,2,57
WEEKENDS/HOLIDAY,10,94031,0.4,358,S212,2,58
WEEKENDS/HOLIDAY,10,94041,0.4,80,S212,2,59
WEEKENDS/HOLIDAY,10,94051,0.5,450,S212,2,60
WEEKENDS/HOLIDAY,10,94061,0.5,92,S207,2,61
WEEKENDS/HOLIDAY,10,94071,0.4,171,S207,2,62
WEEKENDS/HOLIDAY,10,85021,0.4,559,S207,2,63
WEEKENDS/HOLIDAY,10,85031,0.2,209,S207,2,64
WEEKENDS/HOLIDAY,10,85041,0.4,433,S207,2,65
WEEKENDS/HOLIDAY,10,85051,0.3,66,S207,2,66
WEEKENDS/HOLIDAY,10,85061,0.2,754,S84,2,67
WEEKENDS/HOLIDAY,10,85081,0.3,74,S84,2,68
WEEKENDS/HOLIDAY,10,85071,0.4,186,S84,2,69
WEEKENDS/HOLIDAY,10,96101,0.4,393,S84,2,70
WEEKENDS/HOLIDAY,10,96281,1.3,357,S84,2,71
WEEKENDS/HOLIDAY,10,76061,0.5,1081,S84,2,72
WEEKENDS/HOLIDAY,10,76051,0.6,2525,S84,2,73
WEEKENDS/HOLIDAY,11,75009,0.6,25296,S84,1,1
WEEKENDS/HOLIDAY,11,76059,0.5,1679,S84,1,2
WEEKENDS/HOLIDAY,11,76069,1.2,1567,S84,1,3
WEEKENDS/HOLIDAY,11,96289,0.4,1287,S84,1,4
WEEKENDS/HOLIDAY,11,96109,0.6,325,S84,1,5
WEEKENDS/HOLIDAY,11,85079,0.2,263,S84,1,6
WEEKENDS/HOLIDAY,11,85089,0.3,92,S84,1,7
WEEKENDS/HOLIDAY,11,85069,0.3,551,S84,1,8
WEEKENDS/HOLIDAY,11,94059,0.4,394,S212,1,16
WEEKENDS/HOLIDAY,11,94049,0.2,173,S212,1,17
WEEKENDS/HOLIDAY,11,94089,0.3,232,S212,1,18
WEEKENDS/HOLIDAY,11,94039,0.4,986,S212,1,19
WEEKENDS/HOLIDAY,11,94029,0.2,430,S212,1,20
WEEKENDS/HOLIDAY,11,94019,0.4,417,S212,1,21
WEEKENDS/HOLIDAY,11,93099,0.5,253,S212,1,22
WEEKENDS/HOLIDAY,11,93089,0.3,304,S212,1,23
WEEKENDS/HOLIDAY,11,93079,0.3,405,S212,1,24
WEEKENDS/HOLIDAY,11,93069,0.4,495,S113,1,25
WEEKENDS/HOLIDAY,11,93059,0.3,213,S113,1,26
WEEKENDS/HOLIDAY,11,92159,0.3,470,S113,1,27
WEEKENDS/HOLIDAY,11,92149,0.3,495,S113,1,28
WEEKENDS/HOLIDAY,11,92139,0.5,357,S113,1,29
WEEKENDS/HOLIDAY,11,92129,0.5,1504,S113,1,30
WEEKENDS/HOLIDAY,11,92119,0.2,1551,S113,1,31
WEEKENDS/HOLIDAY,11,92109,0.3,247,S113,1,32
WEEKENDS/HOLIDAY,11,92099,0.5,669,S78,1,33
WEEKENDS/HOLIDAY,11,92161,0.4,505,S78,1,34
WEEKENDS/HOLIDAY,11,82071,0.8,682,S78,1,35
WEEKENDS/HOLIDAY,11,81199,0.3,66,S78,1,36
WEEKENDS/HOLIDAY,11,81189,0.5,1790,S78,1,37
WEEKENDS/HOLIDAY,11,81179,0.6,672,S78,1,38
WEEKENDS/HOLIDAY,11,80141,0.7,520,S214,1,39
WEEKENDS/HOLIDAY,11,80219,1.4,127,S119,1,40
WEEKENDS/HOLIDAY,11,80169,0.7,431,S119,1,41
WEEKENDS/HOLIDAY,11,80159,0.5,860,S119,1,42
WEEKENDS/HOLIDAY,11,5649,0.3,165,S222,1,48
WEEKENDS/HOLIDAY,11,14061,0.5,55,S222,1,49
WEEKENDS/HOLIDAY,11,14071,0.4,23,S222,1,50
WEEKENDS/HOLIDAY,11,14081,0.4,18,S222,1,51
WEEKENDS/HOLIDAY,11,14121,0.4,769,S226,1,54
